Name,ZipCode,confirmedCount,curedCount,deadCount,updateTime
福建省,350000,120,0,0,2020/1/31
福建省,350000,120,0,0,2020/1/31
福建省,350000,120,0,0,2020/1/31
天津市,120000,32,0,0,2020/1/31
河南省,410000,352,3,2,2020/1/31
广东省,440000,393,9,0,2020/1/31
上海市,310000,128,9,1,2020/1/31
广东省,440000,393,10,0,2020/1/31
广东省,440000,393,10,0,2020/1/31
广东省,440000,393,9,0,2020/1/31
广东省,440000,393,9,0,2020/1/31
陕西省,610000,87,0,0,2020/1/31
陕西省,610000,87,0,0,2020/1/31
内蒙古自治区,150000,20,0,0,2020/1/31
广东省,440000,393,20,0,2020/1/31
广东省,440000,393,20,0,2020/1/31
内蒙古自治区,150000,19,0,0,2020/1/31
宁夏回族自治区,640000,21,0,0,2020/1/31
青海省,630000,8,0,0,2020/1/31
天津市,120000,31,0,0,2020/1/31
广东省,440000,393,9,0,2020/1/31
湖南省,430000,332,2,0,2020/1/31
海南省,460000,50,1,1,2020/1/31
新疆维吾尔自治区,650000,17,0,0,2020/1/31
北京市,110000,121,5,1,2020/1/31
浙江省,330000,537,9,0,2020/1/31
广东省,440000,393,10,0,2020/1/31
黑龙江省,230000,59,0,2,2020/1/31
河南省,410000,352,3,2,2020/1/31
江西省,360000,240,7,0,2020/1/31
山东省,370000,178,2,0,2020/1/31
江苏省,320000,168,2,0,2020/1/31
贵州省,520000,15,1,0,2020/1/31
四川省,510000,177,1,1,2020/1/31
安徽省,340000,237,3,0,2020/1/31
广西壮族自治区,450000,87,2,0,2020/1/31
河北省,130000,82,0,1,2020/1/31
辽宁省,210000,45,1,0,2020/1/31
香港,810000,12,0,0,2020/1/31
海南省,460000,49,1,1,2020/1/31
甘肃省,620000,29,0,0,2020/1/31
甘肃省,620000,29,0,0,2020/1/31
山西省,140000,39,1,0,2020/1/31
上海市,310000,128,5,1,2020/1/31
天津市,120000,31,0,0,2020/1/31
重庆市,500000,206,1,0,2020/1/31
湖北省,420000,5806,116,204,2020/1/31
湖北省,420000,5806,86,204,2020/1/31
北京市,110000,121,5,1,2020/1/31
北京市,110000,121,5,1,2020/1/31
北京市,110000,114,4,1,2020/1/31
北京市,110000,114,4,1,2020/1/31
云南省,530000,76,0,0,2020/1/31
云南省,530000,76,0,0,2020/1/31
内蒙古自治区,150000,19,0,0,2020/1/31
内蒙古自治区,150000,19,0,0,2020/1/31
天津市,120000,31,0,0,2020/1/30
天津市,120000,31,0,0,2020/1/30
黑龙江省,230000,44,0,2,2020/1/30
黑龙江省,230000,44,0,2,2020/1/30
湖北省,420000,4903,90,162,2020/1/30
广东省,440000,354,10,0,2020/1/30
青海省,630000,8,0,0,2020/1/30
天津市,120000,30,0,0,2020/1/30
天津市,120000,30,0,0,2020/1/30
台湾,710000,9,0,0,2020/1/30
广东省,440000,354,8,0,2020/1/30
广东省,440000,354,8,0,2020/1/30
广东省,440000,354,7,0,2020/1/30
重庆市,500000,182,1,0,2020/1/30
重庆市,500000,182,1,0,2020/1/30
重庆市,500000,182,1,0,2020/1/30
山东省,370000,158,1,0,2020/1/30
山东省,370000,158,1,0,2020/1/30
上海市,310000,112,5,1,2020/1/30
上海市,310000,112,5,1,2020/1/30
上海市,310000,112,5,1,2020/1/30
广东省,440000,311,7,0,2020/1/30
广东省,440000,311,7,0,2020/1/30
海南省,460000,46,1,1,2020/1/30
天津市,120000,29,0,0,2020/1/30
天津市,120000,29,0,0,2020/1/30
湖南省,430000,277,2,0,2020/1/30
湖南省,430000,277,2,0,2020/1/30
海南省,460000,46,1,1,2020/1/30
辽宁省,210000,41,1,0,2020/1/30
宁夏回族自治区,640000,17,0,0,2020/1/30
河南省,410000,278,2,2,2020/1/30
北京市,110000,114,4,1,2020/1/30
江西省,360000,162,5,0,2020/1/30
江西省,360000,162,5,0,2020/1/30
宁夏回族自治区,640000,17,0,0,2020/1/30
宁夏回族自治区,640000,17,0,0,2020/1/30
内蒙古自治区,150000,18,0,0,2020/1/30
陕西省,610000,63,0,0,2020/1/30
内蒙古自治区,150000,18,0,0,2020/1/30
陕西省,610000,63,0,0,2020/1/30
陕西省,610000,63,0,0,2020/1/30
天津市,120000,28,0,0,2020/1/30
天津市,120000,28,0,0,2020/1/30
福建省,350000,101,0,0,2020/1/30
云南省,530000,70,0,0,2020/1/30
江西省,360000,162,4,0,2020/1/30
吉林省,220000,14,1,0,2020/1/30
江西省,360000,162,4,0,2020/1/30
湖南省,430000,277,0,0,2020/1/30
广东省,440000,311,6,0,2020/1/30
黑龙江省,230000,43,0,1,2020/1/30
吉林省,220000,14,0,0,2020/1/30
甘肃省,620000,26,0,0,2020/1/30
浙江省,330000,428,4,0,2020/1/30
河南省,410000,278,2,2,2020/1/30
新疆维吾尔自治区,650000,14,0,0,2020/1/30
河南省,410000,278,2,1,2020/1/30
河南省,410000,278,0,1,2020/1/30
贵州省,520000,12,1,0,2020/1/30
安徽省,340000,200,2,0,2020/1/30
山东省,370000,145,1,0,2020/1/30
江苏省,320000,129,1,0,2020/1/30
上海市,310000,101,5,1,2020/1/30
四川省,510000,142,1,1,2020/1/30
上海市,310000,101,5,1,2020/1/30
四川省,510000,142,1,1,2020/1/30
广西壮族自治区,450000,78,2,0,2020/1/30
广西壮族自治区,450000,78,2,0,2020/1/30
广西壮族自治区,450000,78,2,0,2020/1/30
河北省,130000,65,0,1,2020/1/30
上海市,310000,101,11,1,2020/1/30
西藏自治区,540000,1,0,0,2020/1/30
湖北省,420000,4586,90,162,2020/1/30
湖北省,420000,4586,90,162,2020/1/30
湖北省,420000,4586,90,162,2020/1/30
重庆市,500000,165,1,0,2020/1/30
江西省,360000,162,3,0,2020/1/30
山西省,140000,35,1,0,2020/1/30
湖北省,420000,3554,88,125,2020/1/30
湖北省,420000,3554,88,125,2020/1/30
湖北省,420000,3554,88,125,2020/1/30
北京市,110000,111,4,1,2020/1/29
北京市,110000,111,4,1,2020/1/29
北京市,110000,111,4,1,2020/1/29
北京市,110000,111,4,1,2020/1/29
四川省,510000,108,1,1,2020/1/29
四川省,510000,108,1,0,2020/1/29
辽宁省,210000,39,1,0,2020/1/29
新疆维吾尔自治区,650000,13,0,0,2020/1/29
天津市,120000,27,0,0,2020/1/29
陕西省,610000,56,0,0,2020/1/29
山西省,140000,27,1,0,2020/1/29
山西省,140000,27,1,0,2020/1/29
湖北省,420000,3554,87,125,2020/1/29
湖北省,420000,3554,87,125,2020/1/29
辽宁省,210000,39,0,0,2020/1/29
香港,810000,10,0,0,2020/1/29
广东省,440000,277,5,0,2020/1/29
广东省,440000,277,5,0,2020/1/29
山西省,140000,27,1,0,2020/1/29
山西省,140000,27,1,0,2020/1/29
云南省,530000,55,0,0,2020/1/29
广东省,440000,272,5,0,2020/1/29
广东省,440000,272,5,0,2020/1/29
湖北省,420000,3554,84,125,2020/1/29
福建省,350000,84,0,0,2020/1/29
福建省,350000,84,0,0,2020/1/29
上海市,310000,96,5,1,2020/1/29
上海市,310000,96,5,1,2020/1/29
上海市,310000,96,5,1,2020/1/29
上海市,310000,96,5,1,2020/1/29
山东省,370000,130,1,0,2020/1/29
山东省,370000,130,1,0,2020/1/29
辽宁省,210000,38,0,0,2020/1/29
黑龙江省,230000,38,0,1,2020/1/29
黑龙江省,230000,37,0,1,2020/1/29
山东省,370000,121,1,0,2020/1/29
山东省,370000,121,1,0,2020/1/29
上海市,310000,80,5,1,2020/1/29
安徽省,340000,152,2,0,2020/1/29
安徽省,340000,155,2,0,2020/1/29
北京市,110000,102,4,1,2020/1/29
北京市,110000,102,4,1,2020/1/29
天津市,120000,27,0,0,2020/1/29
辽宁省,210000,37,0,0,2020/1/29
云南省,530000,51,0,0,2020/1/29
贵州省,520000,9,1,0,2020/1/29
安徽省,340000,155,2,0,2020/1/29
安徽省,340000,155,2,0,2020/1/29
安徽省,340000,155,0,0,2020/1/29
四川省,510000,108,1,0,2020/1/29
陕西省,610000,56,0,0,2020/1/29
重庆市,500000,147,1,0,2020/1/29
内蒙古自治区,150000,16,0,0,2020/1/29
宁夏回族自治区,640000,12,0,0,2020/1/29
天津市,120000,25,0,0,2020/1/29
重庆市,500000,147,1,0,2020/1/29
海南省,460000,43,0,1,2020/1/29
西藏自治区,540000,0,0,0,2020/1/29
福建省,350000,82,0,0,2020/1/29
海南省,460000,43,0,0,2020/1/29
重庆市,500000,147,0,0,2020/1/29
广东省,440000,241,5,0,2020/1/29
吉林省,220000,9,0,0,2020/1/29
江苏省,320000,99,1,0,2020/1/29
甘肃省,620000,24,0,0,2020/1/29
湖南省,430000,221,0,0,2020/1/29
河北省,130000,48,0,1,2020/1/29
黑龙江省,230000,37,0,1,2020/1/29
浙江省,330000,296,3,0,2020/1/29
四川省,510000,108,0,0,2020/1/29
北京市,110000,91,4,1,2020/1/29
湖北省,420000,3554,80,125,2020/1/29
河南省,410000,206,1,2,2020/1/29
上海市,310000,80,4,1,2020/1/29
河南省,410000,206,1,2,2020/1/29
安徽省,340000,152,0,0,2020/1/29
河南省,410000,206,1,2,2020/1/29
河南省,410000,206,1,2,2020/1/29
新疆维吾尔自治区,650000,13,0,0,2020/1/29
山东省,370000,121,0,0,2020/1/29
广西壮族自治区,450000,58,2,0,2020/1/29
西藏自治区,540000,0,0,0,2020/1/29
辽宁省,210000,36,0,0,2020/1/29
上海市,310000,80,4,1,2020/1/29
湖北省,420000,3554,80,125,2020/1/29
湖北省,420000,3554,50,125,2020/1/29
湖北省,420000,3554,50,125,2020/1/29
江西省,360000,109,3,0,2020/1/29
山西省,140000,27,0,0,2020/1/29
山西省,140000,27,0,0,2020/1/29
黑龙江省,230000,33,0,1,2020/1/29
黑龙江省,230000,30,0,1,2020/1/29
北京市,110000,91,4,1,2020/1/28
台湾,710000,8,0,0,2020/1/28
福建省,350000,80,0,0,2020/1/28
辽宁省,210000,34,0,0,2020/1/28
辽宁省,210000,34,0,0,2020/1/28
浙江省,330000,173,3,0,2020/1/28
广东省,440000,207,4,0,2020/1/28
广西壮族自治区,450000,51,2,0,2020/1/28
广东省,440000,207,4,0,2020/1/28
广东省,440000,207,4,0,2020/1/28
广东省,440000,207,4,0,2020/1/28
台湾,710000,7,0,0,2020/1/28
广西壮族自治区,450000,51,1,0,2020/1/28
广西壮族自治区,450000,51,1,0,2020/1/28
湖北省,420000,2714,52,100,2020/1/28
内蒙古自治区,150000,15,0,0,2020/1/28
北京市,110000,91,2,1,2020/1/28
北京市,110000,91,2,1,2020/1/28
北京市,110000,91,2,1,2020/1/28
山东省,370000,95,0,0,2020/1/28
山东省,370000,95,0,0,2020/1/28
湖北省,420000,2714,50,100,2020/1/28
湖南省,430000,143,0,0,2020/1/28
北京市,110000,80,2,1,2020/1/28
福建省,350000,73,0,0,2020/1/28
江西省,360000,72,3,0,2020/1/28
上海市,310000,66,4,1,2020/1/28
陕西省,610000,46,0,0,2020/1/28
云南省,530000,44,0,0,2020/1/28
海南省,460000,40,0,1,2020/1/28
辽宁省,210000,30,0,0,2020/1/28
天津市,120000,24,0,0,2020/1/28
甘肃省,620000,19,0,0,2020/1/28
内蒙古自治区,150000,15,0,0,2020/1/28
吉林省,220000,8,0,0,2020/1/28
山东省,370000,87,0,0,2020/1/28
海南省,460000,40,0,0,2020/1/28
澳门,820000,7,0,0,2020/1/28
内蒙古自治区,150000,13,0,0,2020/1/28
广东省,440000,188,4,0,2020/1/28
河北省,130000,33,0,1,2020/1/28
宁夏回族自治区,640000,11,0,0,2020/1/28
新疆维吾尔自治区,650000,10,0,0,2020/1/28
甘肃省,620000,19,0,0,2020/1/28
浙江省,330000,173,1,0,2020/1/28
重庆市,500000,132,0,0,2020/1/28
山西省,140000,20,0,0,2020/1/28
山东省,370000,87,0,1,2020/1/28
四川省,510000,90,0,0,2020/1/28
黑龙江省,230000,30,0,1,2020/1/28
湖北省,420000,2714,47,100,2020/1/28
安徽省,340000,106,0,0,2020/1/28
江苏省,320000,70,1,0,2020/1/28
贵州省,520000,9,0,0,2020/1/28
山东省,370000,87,0,1,2020/1/28
河南省,410000,168,0,1,2020/1/28
河南省,410000,168,0,1,2020/1/28
上海市,310000,66,3,1,2020/1/28
广西壮族自治区,450000,51,0,0,2020/1/28
上海市,310000,66,0,0,2020/1/28
上海市,310000,66,3,1,2020/1/28
江西省,360000,72,2,0,2020/1/28
江西省,360000,72,1,0,2020/1/28
江西省,360000,72,1,0,2020/1/28
广东省,440000,151,4,0,2020/1/28
广东省,440000,151,4,0,2020/1/28
江西省,360000,72,1,0,2020/1/28
江西省,360000,72,0,0,2020/1/28
天津市,120000,23,0,0,2020/1/28
天津市,120000,23,0,0,2020/1/28
北京市,110000,80,2,1,2020/1/27
北京市,110000,80,2,1,2020/1/27
福建省,350000,59,0,0,2020/1/27
福建省,350000,59,0,0,2020/1/27
青海省,630000,6,0,0,2020/1/27
广东省,440000,151,3,0,2020/1/27
天津市,120000,22,0,0,2020/1/27
广东省,440000,151,2,0,2020/1/27
云南省,530000,26,0,0,2020/1/27
云南省,530000,26,0,0,2020/1/27
海南省,460000,33,0,1,2020/1/27
辽宁省,210000,27,0,0,2020/1/27
辽宁省,210000,27,0,0,2020/1/27
山东省,370000,75,1,0,2020/1/27
山东省,370000,75,1,0,2020/1/27
湖北省,420000,1423,47,76,2020/1/27
北京市,110000,72,2,0,2020/1/27
上海市,310000,53,3,1,2020/1/27
上海市,310000,53,3,1,2020/1/27
北京市,110000,68,2,0,2020/1/27
北京市,110000,68,2,0,2020/1/27
湖北省,420000,1423,45,76,2020/1/27
湖北省,420000,1423,45,76,2020/1/27
台湾,710000,5,0,0,2020/1/27
天津市,120000,18,0,0,2020/1/27
山东省,370000,75,0,0,2020/1/27
山东省,370000,75,0,0,2020/1/27
福建省,350000,56,0,0,2020/1/27
福建省,350000,56,0,0,2020/1/27
辽宁省,210000,24,0,0,2020/1/27
宁夏回族自治区,640000,7,0,0,2020/1/27
海南省,460000,31,0,1,2020/1/27
天津市,120000,17,0,0,2020/1/27
天津市,120000,17,0,0,2020/1/27
江西省,360000,48,1,0,2020/1/27
陕西省,610000,35,0,0,2020/1/27
陕西省,610000,22,0,0,2020/1/27
辽宁省,210000,23,0,0,2020/1/27
上海市,310000,53,1,1,2020/1/27
上海市,310000,53,1,1,2020/1/27
上海市,310000,53,1,1,2020/1/27
上海市,310000,53,1,1,2020/1/27
内蒙古自治区,150000,11,0,0,2020/1/27
内蒙古自治区,150000,11,0,0,2020/1/27
内蒙古自治区,150000,11,0,0,2020/1/27
内蒙古自治区,150000,11,0,0,2020/1/27
四川省,510000,69,0,0,2020/1/27
四川省,510000,69,0,0,2020/1/27
新疆维吾尔自治区,650000,5,0,0,2020/1/27
河北省,130000,18,0,1,2020/1/27
云南省,530000,19,0,0,2020/1/27
青海省,630000,4,0,0,2020/1/27
广东省,440000,146,2,0,2020/1/27
内蒙古自治区,150000,11,0,0,2020/1/27
青海省,630000,4,0,0,2020/1/27
广东省,440000,146,2,0,2020/1/27
广东省,440000,146,2,0,2020/1/27
重庆市,500000,110,0,0,2020/1/27
重庆市,500000,110,0,0,2020/1/27
重庆市,500000,110,0,0,2020/1/27
重庆市,500000,110,0,0,2020/1/27
甘肃省,620000,14,0,0,2020/1/27
吉林省,220000,6,0,0,2020/1/27
江苏省,320000,47,1,0,2020/1/27
黑龙江省,230000,21,0,1,2020/1/27
浙江省,330000,128,1,0,2020/1/27
浙江省,330000,128,1,0,2020/1/27
贵州省,520000,7,0,0,2020/1/27
贵州省,520000,7,0,0,2020/1/27
江苏省,320000,47,1,0,2020/1/27
江苏省,320000,47,1,0,2020/1/27
江苏省,320000,33,1,0,2020/1/27
湖南省,430000,100,0,0,2020/1/27
湖南省,430000,100,0,0,2020/1/27
江苏省,320000,33,1,0,2020/1/27
湖南省,430000,100,0,0,2020/1/27
安徽省,340000,70,0,0,2020/1/27
山东省,370000,63,0,0,2020/1/27
河南省,410000,128,0,1,2020/1/27
河南省,410000,128,0,1,2020/1/27
河南省,410000,128,0,1,2020/1/27
河南省,410000,128,0,1,2020/1/27
河南省,410000,128,0,1,2020/1/27
河南省,410000,128,0,1,2020/1/27
上海市,310000,53,1,1,2020/1/27
广西壮族自治区,450000,46,0,0,2020/1/27
湖北省,420000,1423,44,76,2020/1/27
湖北省,420000,1423,44,76,2020/1/27
湖北省,420000,1423,44,76,2020/1/27
湖北省,420000,1423,44,76,2020/1/27
湖北省,420000,1423,44,76,2020/1/27
湖北省,420000,1423,44,76,2020/1/27
湖北省,420000,1423,44,76,2020/1/27
湖北省,420000,1423,44,76,2020/1/27
山西省,140000,13,0,0,2020/1/27
澳门,820000,6,0,0,2020/1/27
山西省,140000,13,0,0,2020/1/27
江西省,360000,48,0,0,2020/1/27
江西省,360000,48,0,0,2020/1/27
江西省,360000,48,0,0,2020/1/27
辽宁省,210000,22,0,0,2020/1/27
辽宁省,210000,22,0,0,2020/1/27
黑龙江省,230000,16,0,1,2020/1/27
黑龙江省,230000,15,0,1,2020/1/27
香港,810000,8,0,0,2020/1/27
北京市,110000,68,2,0,2020/1/26
北京市,110000,63,2,0,2020/1/26
云南省,530000,16,0,0,2020/1/26
台湾,710000,4,0,0,2020/1/26
天津市,120000,14,0,0,2020/1/26
天津市,120000,14,0,0,2020/1/26
天津市,120000,14,0,0,2020/1/26
北京市,110000,63,2,0,2020/1/26
北京市,110000,63,2,0,2020/1/26
福建省,350000,35,0,0,2020/1/26
福建省,350000,35,0,0,2020/1/26
广东省,440000,111,2,0,2020/1/26
广东省,440000,111,2,0,2020/1/26
广东省,440000,111,2,0,2020/1/26
广西壮族自治区,450000,36,0,0,2020/1/26
广西壮族自治区,450000,36,0,0,2020/1/26
辽宁省,210000,21,0,0,2020/1/26
江苏省,320000,33,1,0,2020/1/26
福建省,350000,29,0,0,2020/1/26
福建省,350000,29,0,0,2020/1/26
山东省,370000,46,0,0,2020/1/26
山东省,370000,46,0,0,2020/1/26
湖北省,420000,1058,42,52,2020/1/26
山东省,370000,46,0,0,2020/1/26
湖北省,420000,1052,42,52,2020/1/26
湖北省,420000,1052,42,52,2020/1/26
北京市,110000,54,2,0,2020/1/26
澳门,820000,5,0,0,2020/1/26
陕西省,610000,22,0,0,2020/1/26
陕西省,610000,22,0,0,2020/1/26
四川省,510000,44,0,0,2020/1/26
四川省,510000,44,0,0,2020/1/26
上海市,310000,40,1,1,2020/1/26
海南省,460000,22,0,0,2020/1/26
天津市,120000,13,0,0,2020/1/26
四川省,510000,28,0,0,2020/1/26
四川省,510000,28,0,0,2020/1/26
四川省,510000,28,0,0,2020/1/26
宁夏回族自治区,640000,4,0,0,2020/1/26
宁夏回族自治区,640000,3,0,0,2020/1/26
宁夏回族自治区,640000,3,0,0,2020/1/26
广东省,440000,98,2,0,2020/1/26
河南省,410000,83,0,1,2020/1/26
河南省,410000,83,0,1,2020/1/26
湖北省,420000,1052,42,52,2020/1/26
浙江省,330000,104,1,0,2020/1/26
广东省,440000,98,2,0,2020/1/26
重庆市,500000,75,0,0,2020/1/26
湖南省,430000,69,0,0,2020/1/26
安徽省,340000,60,0,0,2020/1/26
上海市,310000,40,1,0,2020/1/26
江苏省,320000,31,1,0,2020/1/26
辽宁省,210000,19,0,0,2020/1/26
黑龙江省,230000,15,0,1,2020/1/26
河北省,130000,13,0,1,2020/1/26
甘肃省,620000,7,0,0,2020/1/26
贵州省,520000,5,0,0,2020/1/26
新疆维吾尔自治区,650000,4,0,0,2020/1/26
湖北省,420000,1053,42,52,2020/1/26
河南省,410000,83,0,1,2020/1/26
浙江省,330000,62,1,0,2020/1/26
重庆市,500000,57,0,0,2020/1/26
北京市,110000,51,2,0,2020/1/26
上海市,310000,40,0,0,2020/1/26
山东省,370000,39,0,0,2020/1/26
四川省,510000,28,1,0,2020/1/26
江苏省,320000,18,1,0,2020/1/26
广东省,440000,51,2,0,2020/1/26
重庆市,500000,48,0,0,2020/1/26
湖南省,430000,43,0,0,2020/1/26
北京市,110000,42,2,0,2020/1/26
江西省,360000,36,0,0,2020/1/26
浙江省,330000,35,1,0,2020/1/26
广西壮族自治区,450000,33,0,0,2020/1/26
河南省,410000,32,0,0,2020/1/26
安徽省,340000,30,0,0,2020/1/26
四川省,510000,28,0,0,2020/1/26
辽宁省,210000,18,0,0,2020/1/26
福建省,350000,18,0,0,2020/1/26
江苏省,320000,18,1,0,2020/1/26
云南省,530000,11,0,0,2020/1/26
山西省,140000,9,0,0,2020/1/26
内蒙古自治区,150000,7,0,0,2020/1/26
甘肃省,620000,4,0,0,2020/1/26
澳门,820000,2,0,0,2020/1/26
天津市,120000,1,0,0,2020/1/26
辽宁省,210000,17,0,0,2020/1/26
湖北省,420000,761,32,40,2020/1/26
湖北省,420000,730,32,39,2020/1/25
陕西省,610000,15,0,0,2020/1/25
内蒙古自治区,150000,7,0,0,2020/1/25
内蒙古自治区,150000,7,0,0,2020/1/25
内蒙古自治区,150000,2,0,0,2020/1/25
北京市,110000,41,2,0,2020/1/25
海南省,460000,19,0,0,2020/1/25
湖北省,420000,730,32,39,2020/1/25
海南省,460000,17,0,0,2020/1/25
湖北省,420000,730,32,39,2020/1/25
辽宁省,210000,16,0,0,2020/1/25
云南省,530000,11,0,0,2020/1/25
云南省,530000,11,0,0,2020/1/25
云南省,530000,11,0,0,2020/1/25
北京市,110000,41,3,0,2020/1/25
北京市,110000,41,3,0,2020/1/25
辽宁省,210000,16,0,0,2020/1/25
天津市,120000,10,0,0,2020/1/25
北京市,110000,36,3,0,2020/1/25
北京市,110000,36,2,0,2020/1/25
甘肃省,620000,4,0,0,2020/1/25
甘肃省,620000,4,0,0,2020/1/25
青海省,630000,1,0,0,2020/1/25
青海省,630000,1,0,0,2020/1/25
福建省,350000,18,0,0,2020/1/25
陕西省,610000,15,0,0,2020/1/25
陕西省,610000,15,0,0,2020/1/25
陕西省,610000,15,0,0,2020/1/25
陕西省,610000,15,0,0,2020/1/25
陕西省,610000,15,0,0,2020/1/25
福建省,350000,18,0,0,2020/1/25
福建省,350000,18,0,0,2020/1/25
福建省,350000,18,0,0,2020/1/25
山东省,370000,27,0,0,2020/1/25
甘肃省,620000,4,0,0,2020/1/25
甘肃省,620000,4,0,0,2020/1/25
山东省,370000,27,0,0,2020/1/25
山东省,370000,21,0,0,2020/1/25
山东省,370000,21,0,0,2020/1/25
山东省,370000,21,0,0,2020/1/25
天津市,120000,9,0,0,2020/1/25
内蒙古自治区,150000,2,0,0,2020/1/25
四川省,510000,28,0,0,2020/1/25
四川省,510000,28,0,0,2020/1/25
辽宁省,210000,15,0,0,2020/1/25
宁夏回族自治区,640000,3,0,0,2020/1/25
辽宁省,210000,15,0,0,2020/1/25
海南省,460000,17,0,0,2020/1/25
海南省,460000,17,0,0,2020/1/25
辽宁省,210000,15,0,0,2020/1/25
海南省,460000,17,0,0,2020/1/25
宁夏回族自治区,640000,3,0,0,2020/1/25
四川省,510000,28,0,0,2020/1/25
重庆市,500000,57,0,0,2020/1/25
新疆维吾尔自治区,650000,3,0,0,2020/1/25
江苏省,320000,18,1,0,2020/1/25
贵州省,520000,4,0,0,2020/1/25
吉林省,220000,4,0,0,2020/1/25
黑龙江省,230000,9,0,1,2020/1/25
重庆市,500000,57,0,0,2020/1/25
重庆市,500000,57,0,0,2020/1/25
重庆市,500000,57,0,0,2020/1/25
重庆市,500000,57,0,0,2020/1/25
重庆市,500000,57,0,0,2020/1/25
河北省,130000,8,0,1,2020/1/25
山东省,370000,21,0,0,2020/1/25
河北省,130000,8,0,1,2020/1/25
山东省,370000,21,0,0,2020/1/25
山东省,370000,21,0,0,2020/1/25
江苏省,320000,18,1,0,2020/1/25
江苏省,320000,18,1,0,2020/1/25
浙江省,330000,62,1,0,2020/1/25
浙江省,330000,62,1,0,2020/1/25
浙江省,330000,62,1,0,2020/1/25
河南省,410000,32,0,0,2020/1/25
河南省,410000,32,0,0,2020/1/25
河南省,410000,32,0,0,2020/1/25
河南省,410000,32,0,0,2020/1/25
湖南省,430000,43,0,0,2020/1/25
湖南省,430000,43,0,0,2020/1/25
湖南省,430000,43,0,0,2020/1/25
安徽省,340000,39,0,0,2020/1/25
安徽省,340000,39,0,0,2020/1/25
安徽省,340000,39,0,0,2020/1/25
安徽省,340000,39,0,0,2020/1/25
广东省,440000,78,2,0,2020/1/25
广东省,440000,78,2,0,2020/1/25
广东省,440000,78,2,0,2020/1/25
广东省,440000,78,2,0,2020/1/25
广东省,440000,78,2,0,2020/1/25
广东省,440000,78,2,0,2020/1/25
山东省,370000,21,0,0,2020/1/25
新疆维吾尔自治区,650000,3,0,0,2020/1/25
广东省,440000,78,2,0,2020/1/25
河南省,410000,32,0,0,2020/1/25
香港,810000,5,0,0,2020/1/25
贵州省,520000,4,0,0,2020/1/25
吉林省,220000,4,0,0,2020/1/25
浙江省,330000,62,1,0,2020/1/25
湖南省,430000,43,0,0,2020/1/25
安徽省,340000,39,0,0,2020/1/25
黑龙江省,230000,9,0,1,2020/1/25
重庆市,500000,57,0,0,2020/1/25
河北省,130000,8,0,1,2020/1/25
上海市,310000,33,1,0,2020/1/25
江苏省,320000,18,1,0,2020/1/25
山东省,370000,21,1,0,2020/1/25
甘肃省,620000,4,0,0,2020/1/25
山西省,140000,6,0,0,2020/1/25
辽宁省,210000,12,0,0,2020/1/25
山西省,140000,6,0,0,2020/1/25
辽宁省,210000,12,0,0,2020/1/25
辽宁省,210000,12,0,0,2020/1/25
辽宁省,210000,12,0,0,2020/1/25
